query,name,site,type,subtypes,category,phone,full_address,borough,street,city,postal_code,state,us_state,country,country_code,latitude,longitude,time_zone,plus_code,area_service,rating,reviews,reviews_link,reviews_tags,reviews_per_score,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5,photos_count,photo,street_view,located_in,working_hours,working_hours_old_format,other_hours,popular_times,business_status,about,range,posts,logo,description,verified,owner_id,owner_title,owner_link,reservation_links,booking_appointment_link,menu_link,order_links,location_link,place_id,google_id,cid,reviews_id,located_google_id
"market, Skopje, North Macedonia",Skopje Fox and Sky Store,,Clothes market,Clothes market,Clothes market,+389 71 542 021,"24th street no:34, Sopishte 1054",Centar,24th street no:34,Sopishte,1054,,,Republic of North Macedonia,MK,41.9981294,21.4254355,Europe/Skopje,,FALSE,,,,,,,,,,,2,https://lh5.googleusercontent.com/p/AF1QipPj7JbYrI4nOM23hJUb2cGmABVTOOtx6bwilCrd=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPj7JbYrI4nOM23hJUb2cGmABVTOOtx6bwilCrd=w1600-h1000-k-no,,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,,OPERATIONAL,"{""Service options"": {""In-store shopping"": true}}",,,https://lh4.googleusercontent.com/-9DPuysHNT28/AAAAAAAAAAI/AAAAAAAAAAA/Pp0JnhP_Rjg/s44-p-k-no-ns-nd/photo.jpg,,TRUE,1.14E+20,Skopje Fox and Sky Store,https://www.google.com/maps/contrib/113576782138279755707,,,,,"https://www.google.com/maps/place/Skopje+Fox+and+Sky+Store/@41.998129399999996,21.4254355,14z/data=!4m8!1m2!2m1!1sSkopje+Fox+and+Sky+Store!3m4!1s0x1354151a873bebf1:0x4f907de0467e207e!8m2!3d41.998129399999996!4d21.4254355",ChIJ8es7hxoVVBMRfiB-RuB9kE8,0x1354151a873bebf1:0x4f907de0467e207e,5.73E+18,,
"market, Skopje, North Macedonia",Palma Cafe Forest Bar Skopje,,Market,Market,Market,,"Aerodrom, Skopje, 1000",Aerodrom,"Aerodrom, Skopje",Skopje,1000,,,Republic of North Macedonia,MK,41.9885516,21.4533162,Europe/Skopje,,FALSE,5,1,"https://search.google.com/local/reviews?placeid=ChIJx3LkUKAVVBMRVs-NWqmjXCA&q=market,+Skopje,+North+Macedonia&authuser=0&hl=en&gl=MK",,"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 1}",0,0,0,0,1,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ob0SGciNZVA4UJstzeAPQw&cb_client=search.gws-prod.gps&w=800&h=500&yaw=351.57968&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ob0SGciNZVA4UJstzeAPQw&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=351.57968&pitch=0&thumbfov=100,,,,,,OPERATIONAL,"{""Service options"": {""In-store shopping"": true}}",,,,,FALSE,,Palma Cafe Forest Bar Skopje,,,,,,"https://www.google.com/maps/place/Palma+Cafe+Forest+Bar+Skopje/@41.9885516,21.4533162,14z/data=!4m8!1m2!2m1!1sPalma+Cafe+Forest+Bar+Skopje!3m4!1s0x135415a050e472c7:0x205ca3a95a8dcf56!8m2!3d41.9885516!4d21.4533162",ChIJx3LkUKAVVBMRVs-NWqmjXCA,0x135415a050e472c7:0x205ca3a95a8dcf56,2.33E+18,2.33E+18,
"market, Skopje, North Macedonia",dm drogerie markt,https://www.dm.mk/,Drug store,"Drug store, Gourmet grocery store, Photo shop, Supermarket",Chemist,+389 2 321 3604,"??? 13-?? ???????, Skopje 1000",Centar,??? 13-?? ???????,Skopje,1000,,,Republic of North Macedonia,MK,41.9949509,21.43373,Europe/Skopje,,FALSE,4,4,"https://search.google.com/local/reviews?placeid=ChIJ28zQIdIVVBMRhxGFetusCp8&q=market,+Skopje,+North+Macedonia&authuser=0&hl=en&gl=MK",,"{""1"": 1, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 3}",1,0,0,0,3,86,https://lh5.googleusercontent.com/p/AF1QipM9J-5BPF7NyXQB4pWyyGd50QJPl761w3GybDm3=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipM9J-5BPF7NyXQB4pWyyGd50QJPl761w3GybDm3=w1600-h1000-k-no,,"{""Monday"": ""9AM-10PM"", ""Tuesday"": ""9AM-10PM"", ""Wednesday"": ""9AM-10PM"", ""Thursday"": ""9AM-10PM"", ""Friday"": ""9AM-10PM"", ""Saturday"": ""10AM-9PM"", ""Sunday"": ""Closed""}",Monday: 9AM-10PM | Tuesday: 9AM-10PM | Wednesday: 9AM-10PM | Thursday: 9AM-10PM | Friday: 9AM-10PM | Saturday: 10AM-9PM | Sunday: Closed,,,OPERATIONAL,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""In-store shopping"": true, ""Delivery"": false}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible lift"": true}, ""Amenities"": {""Wi-Fi"": true}, ""Payments"": {""Debit cards"": true, ""Credit cards"": true}, ""Other"": {""Identifies as women-owned"": true}}",,,https://lh4.googleusercontent.com/-M7jkaG-1Hxs/AAAAAAAAAAI/AAAAAAAAAAA/pqM-3A2g6Sw/s44-p-k-no-ns-nd/photo.jpg,,TRUE,1.09E+20,dm drogerie markt,https://www.google.com/maps/contrib/109171931203128729814,,,,,"https://www.google.com/maps/place/dm+drogerie+markt/@41.9949509,21.43373,14z/data=!4m8!1m2!2m1!1sdm+drogerie+markt!3m4!1s0x135415d221d0ccdb:0x9f0aacdb7a851187!8m2!3d41.9949509!4d21.43373",ChIJ28zQIdIVVBMRhxGFetusCp8,0x135415d221d0ccdb:0x9f0aacdb7a851187,1.15E+19,-6.99E+18,
"market, Skopje, North Macedonia",Mok petrol,,Grocery store,Grocery store,Supermarket,,"Dushan Taskovic, Skopje 1000",Gazi Baba,Dushan Taskovic,Skopje,1000,,,Republic of North Macedonia,MK,42.0149802,21.4525356,Europe/Skopje,,FALSE,,,,,,,,,,,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vrYYB64qBNJcET55_26j6w&cb_client=search.gws-prod.gps&w=800&h=500&yaw=65.7949&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vrYYB64qBNJcET55_26j6w&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=65.7949&pitch=0&thumbfov=100,,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,"[{""happy_hours"": {""Monday"": ""Closed"", ""Tuesday"": ""Closed"", ""Wednesday"": ""Closed"", ""Thursday"": ""Closed"", ""Friday"": ""Closed"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""Closed""}}]",,OPERATIONAL,"{""Service options"": {""In-store shopping"": true}, ""Offerings"": {""Drive-through"": true, ""Organic products"": true, ""Passport photos"": true, ""Prepared foods"": true}, ""Payments"": {""Cash only"": true, ""Cheques"": true}}",,,https://lh5.googleusercontent.com/-ataS1-NifVE/AAAAAAAAAAI/AAAAAAAAAAA/UdX4uWJCopY/s44-p-k-no-ns-nd/photo.jpg,,TRUE,1.04E+20,Mok petrol,https://www.google.com/maps/contrib/104297385210932343611,,,,,"https://www.google.com/maps/place/Mok+petrol/@42.0149802,21.452535599999997,14z/data=!4m8!1m2!2m1!1sMok+petrol!3m4!1s0x1354150b0759f43f:0x23100e706c2b24ff!8m2!3d42.0149802!4d21.452535599999997",ChIJP_RZBwsVVBMR_yQrbHAOECM,0x1354150b0759f43f:0x23100e706c2b24ff,2.53E+18,,
"market, Skopje, North Macedonia",Flower BAR,https://www.instagram.com/flowerbarskopje/,Flower market,Flower market,attractions,+389 75 780 863,"MK, Pavel Shatev St br 8, Skopje 1000",nan,"MK, Pavel Shatev St br 8",Skopje,1000,,,Republic of North Macedonia,MK,41.9872247,21.4311612,Europe/Skopje,,FALSE,5,12,"https://search.google.com/local/reviews?placeid=ChIJQy058RoVVBMRwRZ8yKsnLPI&q=market,+Skopje,+North+Macedonia&authuser=0&hl=en&gl=MK",,"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 12}",0,0,0,0,12,415,https://lh5.googleusercontent.com/p/AF1QipPOwKiQa_sWnnJOWgIECgAJURDCDc2dU5lXMdkX=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPOwKiQa_sWnnJOWgIECgAJURDCDc2dU5lXMdkX=w1600-h1000-k-no,,"{""Monday"": ""9AM-9PM"", ""Tuesday"": ""9AM-9PM"", ""Wednesday"": ""9AM-9PM"", ""Thursday"": ""9AM-9PM"", ""Friday"": ""9AM-9PM"", ""Saturday"": ""9AM-8PM"", ""Sunday"": ""9AM-3PM""}",Monday: 9AM-9PM | Tuesday: 9AM-9PM | Wednesday: 9AM-9PM | Thursday: 9AM-9PM | Friday: 9AM-9PM | Saturday: 9AM-8PM | Sunday: 9AM-3PM,,,OPERATIONAL,"{""Service options"": {""In-store shopping"": true}}",,,https://lh6.googleusercontent.com/-2tAUY-pi3vs/AAAAAAAAAAI/AAAAAAAAAAA/v5ObmZqyMx8/s44-p-k-no-ns-nd/photo.jpg,,TRUE,1.02E+20,Flower BAR,https://www.google.com/maps/contrib/101968188395127369871,,,,,"https://www.google.com/maps/place/Flower+BAR/@41.9872247,21.4311612,14z/data=!4m8!1m2!2m1!1sFlower+BAR!3m4!1s0x1354151af1392d43:0xf22c27abc87c16c1!8m2!3d41.9872247!4d21.4311612",ChIJQy058RoVVBMRwRZ8yKsnLPI,0x1354151af1392d43:0xf22c27abc87c16c1,1.75E+19,-9.96E+17,
"market, Skopje, North Macedonia",Abc Brother,http://www.abcbrother.mk/,Auto market,Auto market,Auto market,+389 70 350 163,"Ul. 2 Br. 142 Vizbegovo Skopje Skopje MK, 1000",nan,Ul. 2 Br. 142 Vizbegovo Skopje Skopje MK,Vizbegovo,1000,,,Republic of North Macedonia,MK,42.0388739,21.4106792,Europe/Skopje,,FALSE,4.4,33,"https://search.google.com/local/reviews?placeid=ChIJq8nPNcQUVBMRVl3wM2cTBII&q=market,+Skopje,+North+Macedonia&authuser=0&hl=en&gl=MK",,"{""1"": 1, ""2"": 2, ""3"": 3, ""4"": 4, ""5"": 23}",1,2,3,4,23,206,https://lh5.googleusercontent.com/p/AF1QipPSyKfKqsvS9JELi2zRwugZilNe42uJPBt-gw_l=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPSyKfKqsvS9JELi2zRwugZilNe42uJPBt-gw_l=w1600-h1000-k-no,,"{""Monday"": ""8AM-4PM"", ""Tuesday"": ""8AM-4PM"", ""Wednesday"": ""8AM-4PM"", ""Thursday"": ""8AM-4PM"", ""Friday"": ""8AM-4PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",Monday: 8AM-4PM | Tuesday: 8AM-4PM | Wednesday: 8AM-4PM | Thursday: 8AM-4PM | Friday: 8AM-4PM | Saturday: Closed | Sunday: Closed,,,OPERATIONAL,"{""Service options"": {""In-store shopping"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true}}",,,https://lh4.googleusercontent.com/-sZVWSXWCU-w/AAAAAAAAAAI/AAAAAAAAAAA/NEFmr3-NiVs/s44-p-k-no-ns-nd/photo.jpg,,TRUE,1.10E+20,Abc Brother,https://www.google.com/maps/contrib/110246352189976841060,,,,,"https://www.google.com/maps/place/Abc+Brother/@42.0388739,21.4106792,14z/data=!4m8!1m2!2m1!1sAbc+Brother!3m4!1s0x135414c435cfc9ab:0x8204136733f05d56!8m2!3d42.0388739!4d21.4106792",ChIJq8nPNcQUVBMRVl3wM2cTBII,0x135414c435cfc9ab:0x8204136733f05d56,9.37E+18,-9.08E+18,
"market, Skopje, North Macedonia",Merkur Macedonia,http://merkurmak.mk/,Home goods store,Home goods store,?????????? ?? ????????? ?? ????,+389 2 321 9730,"MK, Blvd. Alexander the Great 12, Skopje 1000",Gazi Baba,"MK, Blvd. Alexander the Great 12",Skopje,1000,,,Republic of North Macedonia,MK,42.000357,21.4610785,Europe/Skopje,,FALSE,4.4,1549,"https://search.google.com/local/reviews?placeid=ChIJmeJZg5wVVBMRDMiDGfaaXHM&q=market,+Skopje,+North+Macedonia&authuser=0&hl=en&gl=MK",,"{""1"": 39, ""2"": 27, ""3"": 163, ""4"": 385, ""5"": 935}",39,27,163,385,935,506,https://lh5.googleusercontent.com/p/AF1QipNfOBs5f7wSniCloYQIPszK6jhvT41Gii4mjnWF=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNfOBs5f7wSniCloYQIPszK6jhvT41Gii4mjnWF=w1600-h1000-k-no,,"{""Monday"": ""8AM-8PM"", ""Tuesday"": ""8AM-8PM"", ""Wednesday"": ""8AM-8PM"", ""Thursday"": ""8AM-8PM"", ""Friday"": ""8AM-8PM"", ""Saturday"": ""9AM-8PM"", ""Sunday"": ""Closed""}",Monday: 8AM-8PM | Tuesday: 8AM-8PM | Wednesday: 8AM-8PM | Thursday: 8AM-8PM | Friday: 8AM-8PM | Saturday: 9AM-8PM | Sunday: Closed,,,OPERATIONAL,"{""Service options"": {""Delivery"": true, ""In-store pick-up"": true, ""In-store shopping"": true, ""Same-day delivery"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible lift"": true}}",,,https://lh5.googleusercontent.com/-14y7Nrd4n3M/AAAAAAAAAAI/AAAAAAAAAAA/KjCtsxyZpZE/s44-p-k-no-ns-nd/photo.jpg,,TRUE,1.16E+20,Merkur Macedonia,https://www.google.com/maps/contrib/116388602757966869967,,,,,"https://www.google.com/maps/place/Merkur+Macedonia/@42.000357,21.4610785,14z/data=!4m8!1m2!2m1!1sMerkur+Macedonia!3m4!1s0x1354159c8359e299:0x735c9af61983c80c!8m2!3d42.000357!4d21.4610785",ChIJmeJZg5wVVBMRDMiDGfaaXHM,0x1354159c8359e299:0x735c9af61983c80c,8.31E+18,8.31E+18,
"market, Skopje, North Macedonia",Armarium,http://www.kosula.mk/,Clothes market,"Clothes market, Clothing store",Clothes market,+389 70 329 439,"1/1, Ul. Leninova Br. 30, Skopje 1000",Centar,"1/1, Ul. Leninova Br. 30",Skopje,1000,,,Republic of North Macedonia,MK,41.999689,21.423323,Europe/Skopje,,FALSE,3.9,25,"https://search.google.com/local/reviews?placeid=ChIJYdleAckVVBMRO_ObRv9vG9s&q=market,+Skopje,+North+Macedonia&authuser=0&hl=en&gl=MK",,"{""1"": 2, ""2"": 3, ""3"": 4, ""4"": 3, ""5"": 13}",2,3,4,3,13,30,https://lh5.googleusercontent.com/p/AF1QipO3aysc4R8LwG7kgNgdyD3pF9rML-K97vpbKXyK=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipO3aysc4R8LwG7kgNgdyD3pF9rML-K97vpbKXyK=w1600-h1000-k-no,,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",Monday: 9AM-5PM | Tuesday: 9AM-5PM | Wednesday: 9AM-5PM | Thursday: 9AM-5PM | Friday: 9AM-5PM | Saturday: Closed | Sunday: Closed,,,OPERATIONAL,"{""Service options"": {""In-store shopping"": true}}",,,https://lh6.googleusercontent.com/-9-15_wUMddE/AAAAAAAAAAI/AAAAAAAAAAA/tPnbTsXKse8/s44-p-k-no-ns-nd/photo.jpg,,TRUE,1.13E+20,Armarium,https://www.google.com/maps/contrib/113426284410678567602,,,,,"https://www.google.com/maps/place/Armarium/@41.999689,21.423323,14z/data=!4m8!1m2!2m1!1sArmarium!3m4!1s0x135415c9015ed961:0xdb1b6fff469bf33b!8m2!3d41.999689!4d21.423323",ChIJYdleAckVVBMRO_ObRv9vG9s,0x135415c9015ed961:0xdb1b6fff469bf33b,1.58E+19,-2.66E+18,
"market, Skopje, North Macedonia",dm drogerie markt,https://www.dm.mk/,Drug store,"Drug store, Gourmet grocery store, Photo shop, Supermarket",Chemist,+389 2 320 1290,"??, Naroden Front 23, Skopje 1000",Centar,"??, Naroden Front 23",Skopje,1000,,,Republic of North Macedonia,MK,41.99348,21.4151384,Europe/Skopje,,FALSE,4.6,52,"https://search.google.com/local/reviews?placeid=ChIJwa6QzBYVVBMRxf2fDrv9qC0&q=market,+Skopje,+North+Macedonia&authuser=0&hl=en&gl=MK",,"{""1"": 0, ""2"": 0, ""3"": 6, ""4"": 10, ""5"": 36}",0,0,6,10,36,9,https://lh5.googleusercontent.com/p/AF1QipMeb1VbWJTEaolsnYfq7vrmDDaM-GszpKjPkLSa=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMeb1VbWJTEaolsnYfq7vrmDDaM-GszpKjPkLSa=w1600-h1000-k-no,,"{""Monday"": ""9AM-9PM"", ""Tuesday"": ""9AM-9PM"", ""Wednesday"": ""9AM-9PM"", ""Thursday"": ""9AM-9PM"", ""Friday"": ""9AM-9PM"", ""Saturday"": ""9AM-9PM"", ""Sunday"": ""Closed""}",Monday: 9AM-9PM | Tuesday: 9AM-9PM | Wednesday: 9AM-9PM | Thursday: 9AM-9PM | Friday: 9AM-9PM | Saturday: 9AM-9PM | Sunday: Closed,,,OPERATIONAL,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""In-store shopping"": true, ""Delivery"": false}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Amenities"": {""Wi-Fi"": true}, ""Payments"": {""Debit cards"": true, ""Credit cards"": true}, ""Other"": {""Identifies as women-owned"": true}}",,,https://lh6.googleusercontent.com/-21jCZdoYfxo/AAAAAAAAAAI/AAAAAAAAAAA/mMENgqFwCuE/s44-p-k-no-ns-nd/photo.jpg,,TRUE,1.02E+20,dm drogerie markt,https://www.google.com/maps/contrib/101757488884295710357,,,,,"https://www.google.com/maps/place/dm+drogerie+markt/@41.99348,21.4151384,14z/data=!4m8!1m2!2m1!1sdm+drogerie+markt!3m4!1s0x13541516cc90aec1:0x2da8fdbb0e9ffdc5!8m2!3d41.99348!4d21.4151384",ChIJwa6QzBYVVBMRxf2fDrv9qC0,0x13541516cc90aec1:0x2da8fdbb0e9ffdc5,3.29E+18,3.29E+18,
"market, Skopje, North Macedonia",Diem-GP,http://www.diem-gp.mk/,Fruit and vegetable wholesaler,Fruit and vegetable wholesaler,Fruit and vegetable wholesaler,,"Skopje, 11th October St. 33, Skopje 1000",Centar,"Skopje, 11th October St. 33",Skopje,1000,,,Republic of North Macedonia,MK,41.988301,21.4371336,Europe/Skopje,,FALSE,3,3,"https://search.google.com/local/reviews?placeid=ChIJP1tQ58gVVBMRmPiFklM1skE&q=market,+Skopje,+North+Macedonia&authuser=0&hl=en&gl=MK",,"{""1"": 1, ""2"": 0, ""3"": 1, ""4"": 0, ""5"": 1}",1,0,1,0,1,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=C7wgEmbjybHaWmlwOF8o2Q&cb_client=search.gws-prod.gps&w=800&h=500&yaw=79.60889&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=C7wgEmbjybHaWmlwOF8o2Q&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=79.60889&pitch=0&thumbfov=100,,,,,,OPERATIONAL,{},,,,,FALSE,,Diem-GP,,,,,,"https://www.google.com/maps/place/Diem-GP/@41.988301,21.4371336,14z/data=!4m8!1m2!2m1!1sDiem-GP!3m4!1s0x135415c8e7505b3f:0x41b235539285f898!8m2!3d41.988301!4d21.4371336",ChIJP1tQ58gVVBMRmPiFklM1skE,0x135415c8e7505b3f:0x41b235539285f898,4.73E+18,4.73E+18,
"market, Skopje, North Macedonia",Grandex dooel HQ,http://www.grandex.com.mk/,Wholesaler,Wholesaler,Wholesaler,+389 2 329 0970,"20, Blvd. Partizanski Odredi 37, Skopje 1000",Centar,"20, Blvd. Partizanski Odredi 37",Skopje,1000,,,Republic of North Macedonia,MK,41.999004,21.419656,Europe/Skopje,,FALSE,,,,,,,,,,,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Z_xGuLNivIJ8KDeE7_lF7w&cb_client=search.gws-prod.gps&w=800&h=500&yaw=204.13573&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Z_xGuLNivIJ8KDeE7_lF7w&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=204.13573&pitch=0&thumbfov=100,,"{""Monday"": ""8AM-4:30PM"", ""Tuesday"": ""8AM-4:30PM"", ""Wednesday"": ""8AM-4:30PM"", ""Thursday"": ""8AM-4:30PM"", ""Friday"": ""8AM-4:30PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",Monday: 8AM-4:30PM | Tuesday: 8AM-4:30PM | Wednesday: 8AM-4:30PM | Thursday: 8AM-4:30PM | Friday: 8AM-4:30PM | Saturday: Closed | Sunday: Closed,,,OPERATIONAL,{},,,,,FALSE,,Grandex dooel HQ,,,,,,"https://www.google.com/maps/place/Grandex+dooel+HQ/@41.999004,21.419656,14z/data=!4m8!1m2!2m1!1sGrandex+dooel+HQ!3m4!1s0x1354144ece9ee553:0x551c4677ebf228a0!8m2!3d41.999004!4d21.419656",ChIJU-Wezk4UVBMRoCjy63dGHFU,0x1354144ece9ee553:0x551c4677ebf228a0,6.13E+18,,
"market, Skopje, North Macedonia",????????? ??????????? - ?????? ????????,,Fish store,Fish store,?????????,+389 2 312 1415,"Blvd. Partizanski Odredi 27, Skopje 1000",Centar,Blvd. Partizanski Odredi 27,Skopje,1000,,,Republic of North Macedonia,MK,41.9987152,21.4219396,Europe/Skopje,,FALSE,5,8,"https://search.google.com/local/reviews?placeid=ChIJXR7rAkwUVBMRcs58CDYGclU&q=market,+Skopje,+North+Macedonia&authuser=0&hl=en&gl=MK",,"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 8}",0,0,0,0,8,8,https://lh5.googleusercontent.com/p/AF1QipNqoYnTUe2h72bbX0LC37chi6_F6-X3DmOC6ttp=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNqoYnTUe2h72bbX0LC37chi6_F6-X3DmOC6ttp=w1600-h1000-k-no,,"{""Monday"": ""8AM-6PM"", ""Tuesday"": ""8AM-6PM"", ""Wednesday"": ""8AM-6PM"", ""Thursday"": ""8AM-6PM"", ""Friday"": ""8AM-6PM"", ""Saturday"": ""8AM-4PM"", ""Sunday"": ""Closed""}",Monday: 8AM-6PM | Tuesday: 8AM-6PM | Wednesday: 8AM-6PM | Thursday: 8AM-6PM | Friday: 8AM-6PM | Saturday: 8AM-4PM | Sunday: Closed,,,OPERATIONAL,"{""Service options"": {""In-store shopping"": true}}",,,https://lh6.googleusercontent.com/-5P2MKLqZZA8/AAAAAAAAAAI/AAAAAAAAAAA/dFc6zZ78ZZY/s44-p-k-no-ns-nd/photo.jpg,,TRUE,1.10E+20,????????? ??????????? - ?????? ????????,https://www.google.com/maps/contrib/110031650226472238978,,,,,"https://www.google.com/maps/place/%D0%A0%D0%B8%D0%B1%D0%B0%D1%80%D0%BD%D0%B8%D1%86%D0%B0+%D0%A0%D0%B8%D0%B1%D0%BE%D0%B5%D0%BA%D1%81%D0%BF%D0%BE%D1%80%D1%82+-+%D0%97%D0%BB%D0%B0%D1%82%D0%BD%D0%B0+%D0%BF%D0%B0%D1%81%D1%82%D1%80%D0%BC%D0%BA%D0%B0/@41.9987152,21.421939599999998,14z/data=!4m8!1m2!2m1!1s%D0%A0%D0%B8%D0%B1%D0%B0%D1%80%D0%BD%D0%B8%D1%86%D0%B0+%D0%A0%D0%B8%D0%B1%D0%BE%D0%B5%D0%BA%D1%81%D0%BF%D0%BE%D1%80%D1%82+-+%D0%97%D0%BB%D0%B0%D1%82%D0%BD%D0%B0+%D0%BF%D0%B0%D1%81%D1%82%D1%80%D0%BC%D0%BA%D0%B0!3m4!1s0x1354144c02eb1e5d:0x55720636087cce72!8m2!3d41.9987152!4d21.421939599999998",ChIJXR7rAkwUVBMRcs58CDYGclU,0x1354144c02eb1e5d:0x55720636087cce72,6.16E+18,6.16E+18,
"market, Skopje, North Macedonia",Led Market Kapi?tec,http://ledmarket.mk/,Lighting store,Lighting store,?????????? ?? ???????????,+389 70 248 964,"Vasil Gjorgov 35, Skopje 1000",Centar,Vasil Gjorgov 35,Skopje,1000,,,Republic of North Macedonia,MK,41.9930895,21.4155008,Europe/Skopje,,FALSE,4.4,27,"https://search.google.com/local/reviews?placeid=ChIJTeJHJjgUVBMRWLkH3At9haU&q=market,+Skopje,+North+Macedonia&authuser=0&hl=en&gl=MK",,"{""1"": 0, ""2"": 2, ""3"": 1, ""4"": 7, ""5"": 17}",0,2,1,7,17,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TCWu7jeR4IYrAWgUTKOXMg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=47.459087&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TCWu7jeR4IYrAWgUTKOXMg&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=47.459087&pitch=0&thumbfov=100,,"{""Monday"": ""10AM-8PM"", ""Tuesday"": ""10AM-8PM"", ""Wednesday"": ""10AM-8PM"", ""Thursday"": ""10AM-8PM"", ""Friday"": ""10AM-8PM"", ""Saturday"": ""10AM-8PM"", ""Sunday"": ""Closed""}",Monday: 10AM-8PM | Tuesday: 10AM-8PM | Wednesday: 10AM-8PM | Thursday: 10AM-8PM | Friday: 10AM-8PM | Saturday: 10AM-8PM | Sunday: Closed,,,OPERATIONAL,"{""Service options"": {""In-store shopping"": true}}",,,,,FALSE,,Led Market Kapi?tec,,,,,,"https://www.google.com/maps/place/Led+Market+Kapi%C5%A1tec/@41.993089499999996,21.4155008,14z/data=!4m8!1m2!2m1!1sLed+Market+Kapi%C5%A1tec!3m4!1s0x135414382647e24d:0xa5857d0bdc07b958!8m2!3d41.993089499999996!4d21.4155008",ChIJTeJHJjgUVBMRWLkH3At9haU,0x135414382647e24d:0xa5857d0bdc07b958,1.19E+19,-6.52E+18,
